playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8482475,2025,Egor Chinakhov,PIT,R,5on5,6,4400.0,111.0,1.55,0.58,0.52,0.6,0.58,0.61,0.57,43.0,13.67,0.94,0.92,3.81,0.48,8.17,5.68,0.92,0.98,0.95,0.0,0.0,6.0,14.0,6.0,26.0,0.0,0.0,1.0,0.0,3.0,0.0,9.0,7.0,6.0,20.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,1.0,1.0,0.6,0.14,0.2,0.0,0.0,0.0,26.13,20.0,20.17,0.0,0.19,0.03,0.05,1.08,1.12,1.1,111.0,21.0,5.0,13.0,72.0,25.0,11.0,15.0,60.0,0.0,0.0,13358.0,0.0,0.0,0.0,2.0,35.17,2.45,2.39,2.5,2.45,22.0,29.0,23.0,74.0,0.0,4.0,0.0,44.0,5.0,2.0,1.28,0.72,0.45,0.0,0.0,0.0,74.35,51.0,51.32,0.49,0.47,0.47,2.47,2.51,2.47,22.71,1.79,1.76,1.73,1.71,21.0,11.0,17.0,49.0,3.0,2.0,0.0,26.0,4.0,2.0,0.73,0.51,0.55,2.0,1.0,0.0,48.37,32.0,31.49,0.29,0.5,0.5,1.58,1.56,1.56,8.96,8.26,237.0,173.0,0.45,0.12,5.0,3.0,5.0,3.0
8482475,2025,Egor Chinakhov,PIT,R,4on5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482475,2025,Egor Chinakhov,PIT,R,5on4,6,518.0,12.0,1.55,0.77,0.7,0.91,0.73,0.88,0.72,39.0,3.72,0.11,0.27,0.83,0.14,2.33,1.31,0.11,0.11,0.11,0.0,0.0,1.0,4.0,2.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,7.0,5.0,5.0,0.0,0.06,0.09,0.03,0.15,0.15,0.15,12.0,1.0,1.0,1.0,9.0,0.0,0.0,3.0,9.0,0.0,0.0,1409.0,0.0,0.0,0.0,0.0,10.67,0.72,0.68,0.72,0.68,6.0,9.0,5.0,20.0,0.0,5.0,0.0,13.0,1.0,1.0,0.37,0.11,0.23,0.0,0.0,0.0,20.0,15.0,15.0,0.23,0.36,0.36,0.59,0.59,0.57,1.55,0.21,0.21,0.21,0.21,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.02,0.19,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.02,0.0,0.0,0.23,0.23,0.23,3.13,1.31,32.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8474189,2025,Lars Eller,OTT,C,other,4,23.0,1.0,0.27,0.0,0.26,0.0,0.67,0.0,0.57,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.02,0.02,0.02,0.02,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,0.5,1.42,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8474189,2025,Lars Eller,OTT,C,all,4,2137.0,66.0,0.66,0.45,0.39,0.44,0.44,0.45,0.43,45.0,5.52,0.76,0.36,1.39,0.15,2.57,1.77,0.74,0.75,0.73,0.0,0.0,4.0,3.0,0.0,7.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,4.0,7.0,0.0,0.0,26.0,4.0,2.0,2.0,4.0,2.0,1.0,0.09,0.25,0.42,0.0,0.0,0.0,6.87,7.0,6.85,0.0,0.07,0.65,0.42,0.42,0.43,0.42,66.0,3.0,24.0,13.0,26.0,9.0,6.0,8.0,43.0,26.0,20.0,14296.0,0.0,0.0,0.0,3.0,18.73,1.66,1.43,1.63,1.41,20.0,5.0,10.0,35.0,0.0,4.0,0.0,20.0,2.0,3.0,0.36,0.25,1.05,0.0,0.0,0.0,34.3,25.0,24.43,0.23,1.07,1.07,0.82,0.82,0.8,23.15,2.06,1.78,2.08,1.81,15.0,16.0,14.0,45.0,1.0,6.0,1.0,26.0,3.0,2.0,0.7,0.38,0.98,0.0,0.0,1.0,45.65,31.0,31.36,0.38,1.32,1.32,1.12,1.13,1.07,10.91,17.16,214.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0
8474189,2025,Lars Eller,OTT,C,5on5,4,1816.0,59.0,0.66,0.59,0.45,0.52,0.45,0.52,0.44,48.0,5.52,0.76,0.36,1.39,0.15,2.57,1.77,0.74,0.75,0.73,0.0,0.0,4.0,3.0,0.0,7.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,4.0,7.0,0.0,0.0,24.0,4.0,1.0,2.0,4.0,2.0,1.0,0.09,0.25,0.42,0.0,0.0,0.0,6.87,7.0,6.85,0.0,0.07,0.65,0.42,0.42,0.43,0.42,59.0,3.0,18.0,13.0,25.0,8.0,6.0,7.0,38.0,24.0,16.0,10648.0,0.0,0.0,0.0,1.0,18.73,1.66,1.43,1.63,1.41,20.0,5.0,10.0,35.0,0.0,4.0,0.0,20.0,2.0,3.0,0.36,0.25,1.05,0.0,0.0,0.0,34.3,25.0,24.43,0.23,1.07,1.07,0.82,0.82,0.8,17.06,1.17,1.02,1.19,1.04,10.0,13.0,9.0,32.0,0.0,4.0,0.0,19.0,3.0,1.0,0.56,0.38,0.23,0.0,0.0,0.0,32.65,23.0,23.36,0.25,0.55,0.55,0.86,0.87,0.82,8.22,10.06,168.0,209.0,0.02,0.0,1.0,1.0,1.0,0.0
8474189,2025,Lars Eller,OTT,C,4on5,4,298.0,6.0,0.3,0.0,0.33,0.0,0.08,0.0,0.12,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0,956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.87,0.74,0.87,0.74,5.0,2.0,5.0,12.0,1.0,2.0,1.0,6.0,0.0,1.0,0.11,0.0,0.76,0.0,0.0,1.0,12.0,7.0,7.0,0.12,0.77,0.77,0.23,0.23,0.22,0.31,0.64,2.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0
8474189,2025,Lars Eller,OTT,C,5on4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8473512,2025,Claude Giroux,OTT,R,other,4,657.0,9.0,0.59,0.18,0.08,0.59,0.1,0.52,0.11,12.0,1.47,0.3,0.13,0.25,0.08,0.95,0.31,0.3,0.3,0.3,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.01,0.0,0.29,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.03,0.0,0.0,0.33,0.33,0.33,9.0,3.0,2.0,1.0,3.0,1.0,0.0,2.0,6.0,5.0,1.0,345.0,0.0,0.0,0.0,0.0,7.86,0.77,0.73,0.77,0.73,9.0,2.0,8.0,19.0,1.0,0.0,0.0,7.0,3.0,1.0,0.15,0.33,0.29,0.0,1.0,0.0,19.0,11.0,11.0,0.16,0.0,0.0,0.93,0.93,0.88,6.75,3.42,3.13,3.42,3.13,5.0,5.0,3.0,13.0,1.0,1.0,0.0,0.0,4.0,6.0,0.0,0.62,2.8,0.0,0.0,1.0,13.0,10.0,10.0,0.14,0.39,0.39,3.17,3.17,3.03,0.12,1.48,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8473512,2025,Claude Giroux,OTT,R,all,4,4887.0,120.0,0.59,0.38,0.4,0.47,0.43,0.46,0.42,20.0,12.5,2.08,0.97,2.92,0.45,5.89,3.69,2.0,2.05,1.97,0.0,0.0,11.0,5.0,4.0,20.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,8.0,11.0,16.0,0.0,0.0,34.0,8.0,1.0,3.0,8.0,4.0,4.0,0.33,0.56,1.18,0.0,0.0,0.0,19.88,16.0,15.91,1.0,0.23,0.35,0.89,1.41,1.42,1.4,120.0,21.0,26.0,11.0,62.0,15.0,12.0,13.0,80.0,34.0,22.0,11546.0,0.0,2.0,1.0,3.0,42.5,4.2,4.04,4.17,4.01,35.0,23.0,27.0,85.0,3.0,5.0,0.0,41.0,12.0,5.0,1.38,1.43,1.39,2.0,1.0,0.0,84.06,58.0,57.14,0.66,1.24,1.24,3.62,3.62,3.55,47.76,6.81,6.41,6.84,6.44,37.0,31.0,28.0,96.0,3.0,6.0,0.0,46.0,12.0,10.0,1.25,1.54,4.02,1.0,1.0,1.0,96.65,68.0,68.6,0.69,1.35,1.35,6.15,6.16,5.92,8.37,12.41,164.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0
8473512,2025,Claude Giroux,OTT,R,5on5,4,3219.0,84.0,0.59,0.49,0.46,0.45,0.46,0.44,0.45,31.0,8.58,1.29,0.68,2.05,0.29,3.85,2.82,1.26,1.26,1.23,0.0,0.0,7.0,4.0,2.0,13.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,6.0,7.0,11.0,0.0,0.0,18.0,8.0,0.0,1.0,6.0,3.0,2.0,0.32,0.48,0.5,0.0,0.0,0.0,12.88,11.0,10.91,1.0,0.15,0.35,0.5,0.95,0.95,0.94,84.0,14.0,10.0,9.0,51.0,13.0,8.0,9.0,54.0,18.0,6.0,9245.0,0.0,2.0,1.0,2.0,27.78,2.64,2.56,2.6,2.53,20.0,18.0,17.0,55.0,2.0,4.0,0.0,28.0,7.0,3.0,1.04,0.9,0.7,2.0,0.0,0.0,54.06,38.0,37.14,0.4,0.85,0.85,2.19,2.18,2.16,33.35,2.73,2.64,2.75,2.67,26.0,22.0,20.0,68.0,2.0,4.0,0.0,39.0,6.0,3.0,1.06,0.67,1.0,1.0,1.0,0.0,68.65,48.0,48.6,0.41,0.95,0.95,2.19,2.2,2.13,7.24,8.5,148.0,173.0,0.01,0.89,4.0,9.0,1.0,7.0
8473512,2025,Claude Giroux,OTT,R,4on5,4,284.0,13.0,0.59,0.0,0.17,0.0,0.07,0.0,0.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,10.0,7.0,6.0,1047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57,0.32,0.3,0.32,0.3,3.0,3.0,5.0,11.0,0.0,1.0,0.0,4.0,2.0,0.0,0.07,0.25,0.0,0.0,0.0,0.0,11.0,6.0,6.0,0.1,0.01,0.01,0.41,0.41,0.38,0.31,1.55,2.0,26.0,0.05,0.01,1.0,1.0,1.0,1.0
8473512,2025,Claude Giroux,OTT,R,5on4,4,727.0,14.0,0.59,0.7,0.44,0.73,0.57,0.69,0.55,17.0,2.45,0.48,0.17,0.62,0.08,1.09,0.56,0.44,0.48,0.44,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.09,0.39,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.04,0.0,0.39,0.13,0.13,0.13,14.0,4.0,1.0,1.0,8.0,1.0,1.0,2.0,10.0,4.0,9.0,909.0,0.0,0.0,0.0,1.0,6.86,0.79,0.75,0.79,0.75,6.0,3.0,2.0,11.0,0.0,1.0,0.0,6.0,2.0,1.0,0.2,0.2,0.39,0.0,0.0,0.0,11.0,9.0,9.0,0.11,0.39,0.39,0.51,0.51,0.5,3.1,0.34,0.34,0.34,0.34,3.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.12,0.0,0.23,0.0,0.0,0.0,4.0,4.0,4.0,0.04,0.0,0.0,0.38,0.38,0.38,0.69,0.88,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8483431,2025,Logan Cooley,UTA,C,other,6,657.0,10.0,4.27,0.32,0.62,0.68,0.57,0.67,0.5,12.0,1.52,0.16,0.08,0.25,0.05,0.98,0.48,0.14,0.16,0.14,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.05,0.11,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.02,0.0,0.0,0.19,0.19,0.16,10.0,2.0,0.0,0.0,8.0,0.0,3.0,1.0,6.0,3.0,0.0,573.0,0.0,0.0,0.0,0.0,5.84,0.51,0.48,0.51,0.48,3.0,5.0,9.0,17.0,0.0,0.0,0.0,7.0,1.0,0.0,0.4,0.11,0.0,0.0,0.0,0.0,17.0,8.0,8.0,0.12,0.0,0.0,0.63,0.63,0.59,2.85,1.08,1.03,1.08,1.03,2.0,2.0,4.0,8.0,1.0,1.0,0.0,1.0,2.0,1.0,0.03,0.22,0.84,0.0,0.0,1.0,8.0,4.0,4.0,0.05,0.13,0.13,1.01,1.01,0.96,1.16,0.72,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8483431,2025,Logan Cooley,UTA,C,all,6,8046.0,169.0,4.07,0.62,0.36,0.59,0.42,0.61,0.41,13.0,16.04,1.64,1.23,3.62,0.59,8.03,5.89,1.51,1.71,1.56,1.0,0.0,17.0,4.0,6.0,27.0,3.0,2.0,3.0,1.0,0.0,0.0,9.0,7.0,15.0,19.0,5.0,10.0,37.0,20.0,2.0,8.0,15.0,3.0,3.0,0.51,0.41,0.73,1.0,0.0,1.0,27.38,21.0,21.51,0.0,0.3,0.33,0.88,1.06,1.08,1.04,169.0,31.0,15.0,20.0,103.0,18.0,35.0,29.0,87.0,37.0,53.0,16230.0,10.0,4.0,2.0,2.0,85.75,7.71,7.18,7.85,7.3,75.0,42.0,44.0,161.0,7.0,14.0,1.0,94.0,13.0,10.0,2.93,1.52,3.26,5.0,1.0,1.0,162.71,117.0,118.14,1.49,2.65,2.65,6.55,6.57,6.44,54.34,4.74,4.62,4.8,4.68,48.0,26.0,36.0,110.0,5.0,2.0,1.0,59.0,11.0,4.0,1.48,1.26,2.01,1.0,1.0,3.0,109.64,74.0,74.16,0.74,0.44,0.44,5.04,5.11,5.03,8.74,15.42,218.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0
8483431,2025,Logan Cooley,UTA,C,5on5,6,5778.0,141.0,4.07,0.66,0.4,0.53,0.44,0.56,0.44,20.0,10.66,1.24,0.67,2.59,0.41,4.77,4.33,1.13,1.29,1.19,0.0,0.0,13.0,1.0,5.0,19.0,2.0,2.0,2.0,1.0,0.0,0.0,5.0,5.0,11.0,12.0,5.0,10.0,28.0,19.0,1.0,7.0,10.0,1.0,3.0,0.38,0.12,0.73,1.0,0.0,1.0,19.38,14.0,14.51,0.0,0.14,0.32,0.85,0.53,0.55,0.54,141.0,21.0,15.0,20.0,85.0,17.0,29.0,25.0,70.0,28.0,45.0,13312.0,10.0,4.0,2.0,2.0,54.1,4.65,4.39,4.79,4.51,47.0,27.0,27.0,101.0,6.0,10.0,1.0,57.0,10.0,7.0,1.68,1.09,1.88,4.0,1.0,1.0,102.71,74.0,75.14,0.7,2.0,2.0,3.35,3.37,3.32,44.0,2.41,2.4,2.47,2.46,36.0,23.0,29.0,88.0,3.0,0.0,0.0,51.0,7.0,1.0,1.34,0.86,0.21,1.0,1.0,1.0,87.64,59.0,59.16,0.55,0.0,0.0,2.96,3.02,3.01,7.25,10.75,193.0,245.0,0.27,0.15,9.0,3.0,7.0,2.0
8483431,2025,Logan Cooley,UTA,C,4on5,6,224.0,8.0,4.07,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,1.0,3.0,4.0,0.0,8.0,1848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61,1.16,1.1,1.16,1.1,5.0,1.0,2.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,0.02,0.18,0.96,0.0,0.0,1.0,8.0,6.0,6.0,0.09,0.31,0.31,0.94,0.94,0.93,0.0,3.03,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
8483431,2025,Logan Cooley,UTA,C,5on4,6,1387.0,10.0,4.07,0.97,0.26,0.88,0.75,0.88,0.7,10.0,3.86,0.25,0.47,0.78,0.14,2.28,1.08,0.24,0.25,0.24,1.0,0.0,3.0,2.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,5.0,0.0,0.0,6.0,0.0,1.0,1.0,4.0,1.0,0.0,0.08,0.17,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.13,0.01,0.03,0.35,0.35,0.34,10.0,8.0,0.0,0.0,2.0,1.0,2.0,0.0,7.0,6.0,0.0,497.0,0.0,0.0,0.0,0.0,25.81,2.56,2.31,2.56,2.31,25.0,10.0,8.0,43.0,1.0,4.0,0.0,30.0,2.0,3.0,0.85,0.32,1.38,1.0,0.0,0.0,43.0,35.0,35.0,0.66,0.65,0.65,2.57,2.57,2.52,2.88,0.09,0.09,0.09,0.09,5.0,0.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.04,0.0,0.0,0.13,0.13,0.13,0.33,0.92,12.0,4.0,0.0,0.45,0.0,1.0,0.0,1.0
8475220,2025,Marcus Foligno,MIN,L,other,11,90.0,1.0,-0.38,0.69,0.56,0.13,0.75,0.13,0.83,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,357.0,0.0,0.0,0.0,0.0,0.5,0.58,0.58,0.58,0.58,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.58,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.58,0.58,0.58,4.45,0.26,0.25,0.26,0.25,5.0,2.0,0.0,7.0,1.0,0.0,0.0,7.0,0.0,0.0,0.26,0.0,0.0,1.0,0.0,0.0,7.0,7.0,7.0,0.1,0.0,0.0,0.36,0.36,0.35,0.53,0.41,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
